customer_id,customer_type,customer_tier,payment_amount,customer_country,nth_subscription,subscription_expires,subscription_length,subscription_started,subscriptions_purchased,outcome,customer_size,renewal_status
941103,Online,Tier 2,2552.01,USA,1,14/02/2025,1 Year,08/02/2023,12,Ongoing,Small,New
941256,Online,Tier 2,828.32,USA,1,08/02/2024,1 Year,08/02/2023,4,Churned,Small,New
941562,Direct,Tier 2,828.32,USA,1,17/03/2024,1 Year,17/03/2023,4,Churned,Small,New
942225,Online,Tier 2,745.28,USA,1,08/02/2025,2 Year,08/02/2023,2,Ongoing,Small,New
942378,Direct,Tier 2,1704.92,USA,1,23/03/2024,1 Year,23/02/2023,15,Renewed,Small,New
942378,Direct,Tier 2,1449.57,USA,2,23/03/2025,1 Year,23/03/2024,7,Ongoing,Small,Downgrade
942786,Online,Tier 2,4762.86,USA,1,13/03/2024,1 Year,13/03/2023,23,Renewed,Small,New
942786,Online,Tier 2,4762.86,USA,2,13/03/2025,1 Year,13/03/2024,23,Ongoing,Small,Renewal
942888,Direct,Tier 2,1018.15,USA,1,20/03/2024,1 Year,20/03/2023,5,Renewed,Small,New
942888,Direct,Tier 2,1863.21,USA,2,20/03/2026,2 Year,20/03/2024,5,Ongoing,Small,Renewal
942939,Online,Tier 2,745.28,USA,1,13/03/2025,2 Year,13/03/2023,2,Ongoing,Small,New
942990,Direct,Tier 2,4717.71,USA,1,26/02/2027,3 Year,26/02/2023,10,Ongoing,Small,New
943041,Direct,Tier 2,8962.91,USA,1,09/02/2026,2 Year,09/02/2023,20,Ongoing,Small,New
943092,Direct,Tier 3,14158.32,USA,1,08/02/2026,2 Year,08/02/2023,40,Ongoing,Small,New
943296,Direct,Tier 2,818.59,USA,1,14/03/2024,1 Year,14/03/2023,4,Renewed,Small,New
943296,Direct,Tier 2,1133.89,USA,2,09/03/2025,1 Year,09/03/2024,5,Ongoing,Medium,Upgrade
943602,Direct,Tier 2,931.61,USA,1,03/04/2024,1 Year,03/04/2023,5,Renewed,Small,New
943602,Direct,Tier 2,1396.11,USA,2,03/04/2026,2 Year,03/04/2024,5,Ongoing,Small,Renewal
943806,Online,Tier 2,745.28,USA,1,09/02/2025,2 Year,09/02/2023,2,Ongoing,Small,New
944367,Online,Tier 2,1575.17,USA,1,09/03/2025,2 Year,09/03/2023,5,Ongoing,Medium,New
944469,Direct,Tier 2,3692.94,USA,1,09/02/2025,1 Year,09/02/2023,18,Ongoing,Small,New
944520,Direct,Tier 2,747.23,USA,1,07/03/2024,1 Year,07/03/2023,3,Renewed,Small,New
944520,Direct,Tier 2,786.33,USA,2,07/03/2025,1 Year,07/03/2024,3,Ongoing,Small,Renewal
944622,Online,Tier 2,414.16,USA,1,13/03/2024,1 Year,13/03/2023,2,Churned,Small,New
944673,Direct,Tier 2,3098.43,USA,1,09/02/2027,3 Year,09/02/2023,10,Ongoing,Small,New
944724,Online,Tier 2,640.62,USA,1,13/04/2024,1 Year,13/04/2023,3,Renewed,Small,New
944724,Online,Tier 2,666.35,USA,2,13/04/2025,1 Year,13/04/2024,3,Ongoing,Small,Renewal
944775,Direct,Tier 2,966.38,USA,1,19/03/2024,1 Year,09/03/2023,5,Renewed,Small,New
944775,Direct,Tier 2,1035.41,USA,2,09/03/2025,1 Year,09/03/2024,5,Ongoing,Medium,Renewal
944877,Online,Tier 2,621.24,USA,1,09/02/2024,1 Year,09/02/2023,3,Renewed,Small,New
944877,Online,Tier 2,1115.72,USA,2,09/02/2025,1 Year,09/02/2024,5,Ongoing,Small,Upgrade
944928,Direct,Tier 2,527.82,USA,1,13/03/2024,1 Year,13/03/2023,3,Renewed,Small,New
944928,Direct,Tier 2,621.24,USA,2,13/03/2025,1 Year,13/03/2024,3,Ongoing,Small,Renewal
945132,Online,Tier 2,1045.79,USA,1,09/02/2025,2 Year,09/02/2023,3,Ongoing,Small,New
946101,Direct,Tier 2,931.82,USA,1,03/04/2024,1 Year,03/04/2023,5,Renewed,Small,New
946101,Direct,Tier 2,1035.41,USA,2,03/04/2025,1 Year,03/04/2024,5,Ongoing,Small,Renewal
946254,Online,Tier 2,414.16,USA,1,10/05/2024,1 Year,10/05/2023,2,Ongoing,Small,New
946356,Online,Tier 2,414.16,USA,1,09/07/2024,1 Year,09/07/2023,2,Ongoing,Small,New
946764,Direct,Tier 3,51688.08,USA,1,10/02/2027,3 Year,10/02/2023,90,Ongoing,Medium,New
947070,Online,Tier 2,414.16,USA,1,13/03/2024,1 Year,13/03/2023,2,Renewed,Small,New
947070,Online,Tier 2,414.16,USA,2,13/03/2025,1 Year,13/03/2024,2,Ongoing,Small,Renewal
947580,Online,Tier 2,414.16,USA,1,10/02/2024,1 Year,12/01/2023,2,Churned,Small,New
947682,Online,Tier 2,745.28,USA,1,10/02/2025,2 Year,13/01/2023,2,Ongoing,Small,New
947784,Direct,Tier 2,12879.89,USA,1,01/03/2027,3 Year,01/03/2023,23,Ongoing,Small,New
948447,Online,Tier 2,414.16,USA,1,10/02/2024,1 Year,10/02/2023,2,Churned,Small,New
948549,Direct,Tier 3,2237.93,USA,1,02/02/2024,1 Year,02/02/2023,8,Renewed,Small,New
948549,Direct,Tier 3,2797.41,USA,2,10/02/2025,1 Year,10/02/2024,10,Ongoing,Small,Upgrade
948702,Online,Tier 2,3106.22,USA,1,07/03/2024,1 Year,07/03/2023,15,Renewed,Small,New
948702,Online,Tier 2,3106.22,USA,2,07/03/2025,1 Year,07/03/2024,15,Ongoing,Small,Renewal
949110,Direct,Tier 3,14088.6,USA,1,24/04/2026,2 Year,24/04/2023,24,Ongoing,Small,New
949161,Direct,Tier 2,11836.23,USA,1,14/03/2024,1 Year,14/03/2023,68,Renewed,Medium,New
949161,Direct,Tier 2,20173.53,USA,2,14/06/2026,2 Year,14/03/2024,65,Ongoing,Medium,Downgrade
949263,Online,Tier 2,1012.57,USA,1,24/04/2024,1 Year,24/04/2023,5,Ongoing,Small,New
949620,Online,Tier 2,745.28,USA,1,11/02/2025,2 Year,11/02/2023,2,Ongoing,Small,New
949875,Online,Tier 2,7040.75,USA,1,11/02/2024,1 Year,11/02/2023,34,Renewed,Small,New
949875,Online,Tier 2,414.16,USA,2,11/02/2025,1 Year,11/02/2024,2,Ongoing,Small,Downgrade
949926,Online,Tier 2,894.89,USA,1,13/03/2024,1 Year,13/03/2023,9,Renewed,Small,New
949926,Online,Tier 2,1863.73,USA,2,13/03/2025,1 Year,13/03/2024,9,Ongoing,Small,Renewal
949977,Online,Tier 2,745.28,USA,1,11/02/2025,2 Year,11/02/2023,2,Ongoing,Small,New
950385,Online,Tier 2,2484.97,USA,1,12/02/2024,1 Year,12/02/2023,12,Renewed,Small,New
950385,Online,Tier 2,2854.93,USA,2,12/02/2025,1 Year,12/02/2024,14,Ongoing,Small,Upgrade
951354,Direct,Tier 2,1035.41,USA,1,15/09/2024,1 Year,15/09/2023,5,Ongoing,Small,New
951456,Direct,Tier 2,1128.31,USA,1,13/02/2025,1 Year,13/02/2023,6,Ongoing,Small,New
951558,Online,Tier 2,414.16,USA,1,15/05/2024,1 Year,15/05/2023,2,Ongoing,Small,New
951660,Online,Tier 2,745.28,USA,1,15/03/2025,2 Year,15/03/2023,2,Ongoing,Small,New
951711,Direct,Tier 2,2238.58,USA,1,14/03/2024,1 Year,14/03/2023,11,Renewed,Small,New
951711,Direct,Tier 2,1396.11,USA,2,14/03/2025,2 Year,14/03/2024,5,Ongoing,Small,Downgrade
951762,Direct,Tier 2,1324.49,USA,1,13/03/2025,2 Year,13/03/2023,4,Ongoing,Small,New
951813,Online,Tier 2,615.45,USA,1,16/03/2024,1 Year,16/03/2023,3,Churned,Small,New
952017,Direct,Tier 2,3584.04,USA,1,08/03/2026,2 Year,08/03/2023,9,Ongoing,Small,New
952221,Direct,Tier 2,1863.21,USA,1,03/02/2026,2 Year,02/02/2023,5,Ongoing,Small,New
952374,Direct,Tier 2,1035.41,USA,1,13/03/2024,1 Year,13/03/2023,5,Renewed,Small,New
952374,Direct,Tier 2,4188.33,USA,2,13/03/2026,2 Year,13/03/2024,15,Ongoing,Small,Upgrade
952425,Online,Tier 2,1863.21,USA,1,27/02/2026,2 Year,27/11/2023,5,Ongoing,Large,New
952629,Direct,Tier 2,3194.14,USA,1,22/03/2026,3 Year,22/03/2023,7,Ongoing,Small,New
953394,Online,Tier 2,1168.66,USA,1,13/02/2024,1 Year,13/02/2023,7,Renewed,Small,New
953394,Online,Tier 2,1449.57,USA,2,13/02/2025,1 Year,13/02/2024,7,Ongoing,Small,Renewal
953496,Online,Tier 2,564.85,USA,1,17/03/2024,1 Year,17/03/2023,3,Renewed,Small,New
953496,Online,Tier 2,621.24,USA,2,17/03/2025,1 Year,17/03/2024,3,Ongoing,Small,Renewal
953547,Online,Tier 2,414.16,USA,1,15/03/2024,1 Year,15/03/2023,2,Renewed,Small,New
953547,Online,Tier 2,414.16,USA,2,15/03/2025,1 Year,15/03/2024,2,Ongoing,Small,Renewal
954210,Direct,Tier 2,3434.09,USA,1,14/02/2025,1 Year,14/02/2023,17,Ongoing,Small,New
954261,Direct,Tier 3,7245.24,USA,1,16/03/2027,3 Year,16/03/2023,10,Ongoing,Small,New
954312,Online,Tier 2,1617.12,USA,1,17/03/2024,1 Year,17/03/2023,9,Churned,Small,New
954873,Online,Tier 2,2070.81,USA,1,17/03/2024,1 Year,17/03/2023,10,Churned,Small,New
954924,Online,Tier 2,414.16,USA,1,16/03/2024,1 Year,16/03/2023,2,Renewed,Small,New
954924,Online,Tier 2,414.16,USA,2,16/03/2025,1 Year,16/03/2024,2,Ongoing,Small,Renewal
955026,Direct,Tier 2,446.34,USA,1,27/03/2024,1 Year,27/03/2023,2,Renewed,Small,New
955026,Direct,Tier 2,807.78,USA,2,27/03/2026,2 Year,27/03/2024,2,Ongoing,Small,Renewal
955281,Online,Tier 2,414.16,USA,1,22/03/2024,1 Year,22/03/2023,2,Churned,Small,New
955587,Online,Tier 2,709.91,USA,2,17/03/2024,1 Year,17/03/2023,4,Renewed,Small,Downgrade
955587,Online,Tier 2,828.32,USA,3,22/03/2025,1 Year,22/03/2024,4,Ongoing,Small,Renewal
955587,Online,Tier 2,1396.11,USA,1,18/03/2026,2 Year,18/03/2024,5,Renewed,Small,New
955689,Direct,Tier 2,4964.71,USA,1,17/04/2026,2 Year,17/04/2023,12,Ongoing,Small,New
955791,Online,Tier 2,627.25,USA,1,16/03/2024,1 Year,16/03/2023,7,Renewed,Small,New
955791,Online,Tier 2,1449.57,USA,2,16/03/2025,1 Year,16/03/2024,7,Ongoing,Small,Renewal
956352,Online,Tier 2,1232.19,USA,1,14/02/2024,1 Year,14/02/2023,6,Renewed,Small,New
956352,Online,Tier 2,1035.41,USA,2,16/02/2025,1 Year,16/02/2024,5,Ongoing,Small,Downgrade
956607,Online,Tier 2,621.24,USA,1,14/02/2024,1 Year,14/02/2023,3,Renewed,Small,New
956607,Online,Tier 2,621.24,USA,2,14/02/2025,1 Year,14/02/2024,3,Ongoing,Small,Renewal
956709,Online,Tier 2,1863.21,USA,1,14/02/2025,2 Year,14/02/2023,5,Ongoing,Small,New
956862,Online,Tier 2,1490.57,USA,1,15/02/2025,2 Year,15/02/2023,4,Ongoing,Small,New
958239,Online,Tier 2,1094.48,USA,1,11/04/2024,1 Year,11/04/2023,6,Renewed,Small,New
958239,Online,Tier 2,1656.65,USA,2,11/04/2025,1 Year,11/04/2024,8,Ongoing,Small,Upgrade
958392,Online,Tier 2,414.16,USA,1,23/03/2024,1 Year,23/03/2023,2,Renewed,Small,New
958392,Online,Tier 2,414.16,USA,2,23/03/2025,1 Year,23/03/2024,2,Ongoing,Small,Renewal
959055,Direct,Tier 2,1863.21,USA,1,16/03/2024,1 Year,16/03/2023,10,Renewed,Small,New
959055,Direct,Tier 2,2513,USA,2,16/03/2026,2 Year,16/03/2024,9,Ongoing,Small,Downgrade
959208,Online,Tier 2,3726.42,USA,1,16/03/2025,2 Year,16/03/2023,10,Ongoing,Small,New
959463,Online,Tier 2,414.16,USA,1,19/03/2024,1 Year,19/03/2023,2,Churned,Small,New
959616,Online,Tier 2,745.28,USA,1,16/02/2025,2 Year,16/02/2023,2,Ongoing,Small,New
960789,Online,Tier 2,745.28,USA,1,16/02/2025,2 Year,16/02/2023,2,Ongoing,Small,New
961095,Online,Tier 2,745.28,USA,1,16/03/2025,2 Year,16/03/2023,2,Ongoing,Small,New
961248,Online,Tier 2,1563.23,USA,1,08/03/2025,2 Year,08/03/2023,5,Ongoing,Small,New
961554,Online,Tier 2,621.24,USA,1,05/09/2024,1 Year,05/09/2023,3,Ongoing,Small,New
961605,Direct,Tier 3,1123.33,USA,1,22/04/2023,1 Year,22/04/2022,5,Renewed,Small,New
961605,Direct,Tier 3,28634.48,USA,2,15/03/2026,3 Year,15/03/2023,55,Ongoing,Medium,Upgrade
961860,Online,Tier 2,414.16,USA,1,20/03/2024,1 Year,20/03/2023,2,Renewed,Small,New
961860,Online,Tier 2,414.16,USA,2,20/03/2025,1 Year,20/03/2024,2,Ongoing,Small,Renewal
962064,Direct,Tier 2,442.36,USA,1,21/03/2024,1 Year,21/03/2023,2,Renewed,Small,New
962064,Direct,Tier 2,1191.45,USA,2,23/04/2026,2 Year,23/04/2024,3,Ongoing,Small,Upgrade
962421,Online,Tier 2,414.16,USA,1,21/03/2024,1 Year,21/03/2023,2,Renewed,Small,New
962421,Online,Tier 2,414.16,USA,2,21/03/2025,1 Year,21/03/2024,2,Ongoing,Small,Renewal
962778,Direct,Tier 3,3108.81,USA,1,17/02/2024,1 Year,17/02/2023,10,Renewed,Small,New
962778,Direct,Tier 3,3108.81,USA,2,17/02/2025,1 Year,17/02/2024,10,Ongoing,Small,Renewal
962982,Online,Tier 2,745.28,USA,1,13/03/2025,2 Year,13/03/2023,2,Ongoing,Small,New
963288,Direct,Tier 2,1009.58,USA,1,22/03/2024,1 Year,22/03/2023,5,Renewed,Small,New
963288,Direct,Tier 2,1035.41,USA,2,25/03/2025,1 Year,25/03/2024,5,Ongoing,Small,Renewal
964053,Online,Tier 2,2608.49,USA,1,18/03/2025,2 Year,18/03/2023,7,Ongoing,Small,New
964257,Online,Tier 2,414.16,USA,1,21/03/2024,1 Year,21/03/2023,2,Renewed,Small,New
964257,Online,Tier 2,414.16,USA,2,21/03/2025,1 Year,21/03/2024,2,Ongoing,Small,Renewal
964512,Direct,Tier 2,1801.1,USA,1,23/03/2024,1 Year,23/03/2023,10,Renewed,Small,New
964512,Direct,Tier 2,3934.02,USA,2,23/03/2025,1 Year,23/03/2024,10,Ongoing,Small,Renewal
964665,Online,Tier 2,414.16,USA,1,30/03/2024,1 Year,30/03/2023,2,Renewed,Small,New
964665,Online,Tier 2,414.16,USA,2,30/03/2025,1 Year,30/03/2024,2,Ongoing,Small,Renewal
964716,Online,Tier 2,414.16,USA,1,15/05/2024,1 Year,15/05/2023,2,Ongoing,Small,New
965379,Direct,Tier 3,18115.39,USA,1,28/03/2026,2 Year,28/03/2023,50,Ongoing,Medium,New
965583,Online,Tier 2,828.32,USA,1,21/02/2024,1 Year,21/02/2023,4,Renewed,Large,New
965583,Online,Tier 2,828.32,USA,2,21/02/2025,1 Year,21/02/2024,4,Ongoing,Small,Renewal
965940,Online,Tier 2,1103.48,USA,1,25/04/2024,1 Year,25/04/2023,6,Ongoing,Small,New
966756,Direct,Tier 3,53729.26,USA,1,29/03/2025,1 Year,29/03/2023,200,Ongoing,Medium,New
967929,Direct,Tier 2,414.16,USA,1,26/03/2024,1 Year,26/03/2023,2,Renewed,Small,New
967929,Direct,Tier 2,2233.78,USA,2,26/03/2026,2 Year,26/03/2024,8,Ongoing,Small,Upgrade
968286,Direct,Tier 2,8887.23,USA,1,22/03/2024,1 Year,22/03/2023,44,Renewed,Small,New
968286,Direct,Tier 2,7969.76,USA,2,22/03/2025,1 Year,22/03/2024,44,Ongoing,Small,Renewal
968337,Online,Tier 2,414.16,USA,1,21/02/2024,1 Year,21/02/2023,2,Renewed,Large,New
968337,Online,Tier 2,414.16,USA,2,21/02/2025,1 Year,21/02/2024,2,Ongoing,Small,Renewal
969867,Online,Tier 2,2799.83,USA,1,21/02/2024,1 Year,21/02/2023,14,Renewed,Large,New
969867,Online,Tier 2,2910.08,USA,2,22/02/2025,1 Year,22/02/2024,13,Ongoing,Small,Downgrade
970173,Online,Tier 2,663.97,USA,1,23/03/2024,1 Year,23/03/2023,5,Renewed,Small,New
970173,Online,Tier 2,1035.41,USA,2,23/03/2025,1 Year,23/03/2024,5,Ongoing,Small,Renewal
970224,Direct,Tier 3,6054.14,USA,1,21/02/2026,2 Year,20/02/2023,10,Ongoing,Small,New
971193,Online,Tier 2,414.16,USA,1,13/07/2024,1 Year,13/07/2023,2,Ongoing,Small,New
971244,Online,Tier 2,2545.7,USA,1,14/03/2025,2 Year,14/03/2023,7,Ongoing,Small,New
971448,Direct,Tier 2,9318.65,USA,1,27/03/2024,1 Year,27/03/2023,45,Renewed,Small,New
971448,Direct,Tier 2,8851.55,USA,2,27/03/2025,1 Year,27/03/2024,45,Ongoing,Small,Renewal
971856,Direct,Tier 3,5128.59,USA,1,24/03/2026,2 Year,24/03/2023,10,Ongoing,Small,New
972162,Direct,Tier 2,759.3,USA,1,23/03/2024,1 Year,23/03/2023,7,Renewed,Small,New
972162,Direct,Tier 2,1655.61,USA,2,23/03/2025,1 Year,23/03/2024,10,Ongoing,Small,Upgrade
972213,Online,Tier 2,621.24,USA,1,21/02/2024,1 Year,21/02/2023,3,Renewed,Large,New
972213,Online,Tier 2,621.24,USA,2,21/02/2025,1 Year,21/02/2024,3,Ongoing,Small,Renewal
972366,Online,Tier 2,414.16,USA,1,28/02/2024,1 Year,28/02/2023,2,Renewed,Small,New
972366,Online,Tier 2,414.16,USA,2,28/02/2025,1 Year,28/02/2024,2,Ongoing,Small,Renewal
972468,Online,Tier 2,414.16,USA,1,22/02/2024,1 Year,22/02/2023,2,Renewed,Medium,New
972468,Online,Tier 2,414.16,USA,2,22/02/2025,1 Year,22/02/2024,2,Ongoing,Small,Renewal
973590,Online,Tier 2,621.24,USA,1,20/03/2024,1 Year,20/03/2023,3,Renewed,Small,New
973590,Online,Tier 2,621.24,USA,2,20/03/2025,1 Year,20/03/2024,3,Ongoing,Small,Renewal
973845,Direct,Tier 2,669.29,USA,1,23/03/2024,1 Year,23/03/2023,3,Churned,Small,New
975222,Online,Tier 2,621.24,USA,1,22/02/2024,1 Year,22/02/2023,3,Renewed,Medium,New
975222,Online,Tier 2,1184.62,USA,2,22/02/2025,1 Year,22/02/2024,6,Ongoing,Small,Upgrade
975477,Online,Tier 2,414.16,USA,1,22/02/2024,1 Year,22/02/2023,2,Churned,Medium,New
975579,Online,Tier 2,745.28,USA,1,31/03/2025,2 Year,31/03/2023,2,Ongoing,Small,New
975630,Online,Tier 2,451.7,USA,1,05/04/2024,1 Year,05/04/2023,2,Renewed,Small,New
975630,Online,Tier 2,448.85,USA,2,05/04/2025,1 Year,05/04/2024,2,Ongoing,Small,Renewal
975885,Online,Tier 2,414.16,USA,1,27/03/2024,1 Year,27/03/2023,2,Renewed,Small,New
975885,Online,Tier 2,414.16,USA,2,27/03/2025,1 Year,27/03/2024,2,Ongoing,Small,Renewal
977568,Direct,Tier 2,4759.49,USA,1,23/02/2025,2 Year,23/02/2023,13,Ongoing,Small,New
977721,Direct,Tier 3,1133.93,USA,1,15/04/2023,1 Month,15/03/2023,50,Renewed,Medium,New
977721,Direct,Tier 3,1161.57,USA,2,18/05/2023,1 Month,18/04/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1162.86,USA,3,18/06/2023,1 Month,18/05/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1137.13,USA,4,18/07/2023,1 Month,18/06/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1164.64,USA,5,18/08/2023,1 Month,18/07/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1158.62,USA,6,45187,1 Month,45156,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1136.52,USA,7,45217,1 Month,45187,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1112.69,USA,8,18/11/2023,1 Month,18/10/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1130.47,USA,9,19/12/2023,1 Month,19/11/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1138.43,USA,10,19/01/2024,1 Month,19/12/2023,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1157.41,USA,11,19/02/2024,1 Month,19/01/2024,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1141.89,USA,12,19/03/2024,1 Month,19/02/2024,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,1150.88,USA,13,19/04/2024,1 Month,19/03/2024,50,Renewed,Medium,Renewal
977721,Direct,Tier 3,6871.56,USA,14,19/11/2024,1 Month,19/04/2024,50,Ongoing,Medium,Renewal
977874,Direct,Tier 2,1271.46,USA,1,23/03/2024,1 Year,23/03/2023,6,Renewed,Small,New
977874,Direct,Tier 2,1346.5,USA,2,28/03/2025,1 Year,27/03/2024,6,Ongoing,Small,Renewal
978027,Direct,Tier 3,7019.43,USA,1,22/03/2024,1 Year,22/03/2023,19,Churned,Small,New
978384,Direct,Tier 3,7506.38,USA,1,30/05/2026,3 Year,30/05/2023,14,Ongoing,Small,New
978792,Online,Tier 2,10354.05,USA,1,23/02/2024,1 Year,23/02/2023,50,Renewed,Medium,New
978792,Online,Tier 2,10354.05,USA,2,23/02/2025,1 Year,23/02/2024,50,Ongoing,Medium,Renewal
978843,Direct,Tier 3,678.55,USA,1,24/03/2024,1 Year,24/03/2023,2,Renewed,Small,New
978843,Direct,Tier 3,683.61,USA,2,10/04/2025,1 Year,10/04/2024,2,Ongoing,Small,Renewal
979251,Online,Tier 2,828.32,USA,1,22/03/2024,1 Year,22/03/2023,4,Renewed,Small,New
979251,Online,Tier 2,828.32,USA,2,22/03/2025,1 Year,22/03/2024,4,Ongoing,Small,Renewal
979302,Online,Tier 2,414.16,USA,1,09/03/2024,1 Year,09/03/2023,2,Renewed,Small,New
979302,Online,Tier 2,414.16,USA,2,09/03/2025,1 Year,09/03/2024,2,Ongoing,Medium,Renewal
980730,Direct,Tier 2,2692.05,USA,1,30/04/2024,1 Year,30/03/2023,15,Renewed,Small,New
980730,Direct,Tier 2,3106.22,USA,2,10/04/2025,1 Year,10/04/2024,15,Ongoing,Small,Renewal
980934,Online,Tier 2,414.16,USA,1,21/03/2024,1 Year,21/03/2023,2,Renewed,Small,New
980934,Online,Tier 2,414.16,USA,2,21/03/2025,1 Year,21/03/2024,2,Ongoing,Small,Renewal
981087,Online,Tier 2,799.3,USA,1,14/03/2024,1 Year,14/03/2023,5,Churned,Small,New
981189,Direct,Tier 3,13261.01,USA,1,27/04/2026,2 Year,27/04/2023,30,Ongoing,Large,New
981699,Direct,Tier 3,2608.49,USA,1,28/04/2026,2 Year,28/04/2023,7,Ongoing,Small,New
981954,Direct,Tier 2,2595.17,USA,1,27/04/2024,1 Year,27/04/2023,12,Renewed,Small,New
981954,Direct,Tier 2,3075.38,USA,2,27/04/2025,1 Year,27/04/2024,12,Ongoing,Small,Renewal
982362,Online,Tier 2,745.28,USA,1,27/03/2025,2 Year,27/03/2023,2,Ongoing,Small,New
982464,Online,Tier 2,414.16,USA,1,19/04/2024,1 Year,19/04/2023,2,Renewed,Small,New
982464,Online,Tier 2,414.16,USA,2,19/04/2025,1 Year,19/04/2024,2,Ongoing,Small,Renewal
982515,Direct,Tier 2,1705.87,USA,1,27/03/2026,2 Year,27/03/2023,5,Ongoing,Small,New
983586,Online,Tier 2,828.32,USA,1,27/02/2024,1 Year,27/02/2023,4,Renewed,Small,New
983586,Online,Tier 2,1396.11,USA,2,06/03/2026,2 Year,06/03/2024,5,Ongoing,Small,Upgrade
984147,Direct,Tier 3,6196.86,USA,1,27/04/2024,1 Year,27/02/2023,30,Ongoing,Small,New
984249,Online,Tier 2,2007.88,USA,1,27/03/2025,2 Year,27/03/2023,5,Ongoing,Small,New
984657,Direct,Tier 2,7448.69,USA,1,02/03/2027,3 Year,02/03/2023,16,Ongoing,Small,New
984708,Direct,Tier 2,7068.69,USA,1,14/03/2026,2 Year,14/03/2023,16,Ongoing,Small,New
984861,Direct,Tier 2,3529.76,USA,1,27/02/2026,2 Year,27/02/2023,8,Ongoing,Large,New
984912,Online,Tier 2,621.24,USA,1,27/02/2024,1 Year,27/02/2023,3,Renewed,Small,New
984912,Online,Tier 2,621.24,USA,2,27/02/2025,1 Year,27/02/2024,3,Ongoing,Small,Renewal
985167,Online,Tier 2,451.96,USA,1,11/04/2024,1 Year,11/04/2023,2,Renewed,Small,New
985167,Online,Tier 2,449.71,USA,2,11/04/2025,1 Year,11/04/2024,2,Ongoing,Small,Renewal
985269,Online,Tier 2,3726.42,USA,1,27/02/2025,2 Year,27/02/2023,10,Ongoing,Small,New
985320,Online,Tier 2,2526.32,USA,1,27/02/2024,1 Year,27/02/2023,20,Renewed,Small,New
985320,Online,Tier 2,3727.46,USA,2,27/02/2025,1 Year,27/02/2024,18,Ongoing,Small,Downgrade
985524,Online,Tier 2,1117.93,USA,1,27/02/2025,2 Year,27/02/2023,3,Ongoing,Small,New
985932,Online,Tier 2,414.16,USA,1,06/06/2024,1 Year,06/06/2023,2,Ongoing,Small,New
986595,Direct,Tier 3,1526.29,USA,1,22/03/2024,1 Year,22/03/2023,4,Renewed,Small,New
986595,Direct,Tier 3,2136.07,USA,2,22/03/2026,2 Year,22/03/2024,3,Ongoing,Small,Downgrade
986799,Direct,Tier 3,939.74,USA,1,22/06/2024,1 Year,22/03/2023,10,Ongoing,Small,New
987360,Direct,Tier 2,4975.09,USA,1,21/03/2024,1 Year,21/03/2023,25,Renewed,Small,New
987360,Direct,Tier 2,5614.67,USA,2,21/03/2025,1 Year,21/03/2024,25,Ongoing,Small,Renewal
987717,Online,Tier 3,2139.84,USA,1,13/04/2025,2 Year,13/04/2023,7,Ongoing,Small,New
987768,Direct,Tier 2,1990.88,USA,1,27/06/2025,2 Year,27/06/2023,10,Ongoing,Small,New
987972,Online,Tier 2,3568.82,USA,1,13/03/2024,1 Year,13/03/2023,52,Renewed,Medium,New
987972,Online,Tier 2,10768.21,USA,2,13/03/2025,1 Year,13/03/2024,52,Ongoing,Medium,Renewal
988380,Online,Tier 2,414.16,USA,1,28/02/2024,1 Year,28/02/2023,2,Churned,Small,New
988431,Online,Tier 2,414.16,USA,1,10/05/2024,1 Year,10/05/2023,2,Ongoing,Small,New
988737,Online,Tier 2,414.16,USA,1,01/05/2024,1 Year,01/05/2023,2,Ongoing,Small,New
989094,Direct,Tier 2,759.3,USA,1,01/03/2024,1 Year,01/03/2023,4,Renewed,Small,New
989094,Direct,Tier 2,1035.41,USA,2,01/03/2025,1 Year,01/03/2024,5,Ongoing,Small,Upgrade
989502,Online,Tier 2,2277.89,USA,1,01/03/2024,1 Year,01/03/2023,11,Renewed,Small,New
989502,Online,Tier 2,2277.89,USA,2,01/03/2025,1 Year,01/03/2024,11,Ongoing,Small,Renewal
989808,Online,Tier 2,453.82,USA,1,06/04/2024,1 Year,06/04/2023,2,Churned,Small,New
989859,Online,Tier 2,594.64,USA,1,17/03/2024,1 Year,17/03/2023,5,Churned,Small,New
989910,Online,Tier 2,783.6,USA,1,17/04/2024,1 Year,17/04/2023,4,Renewed,Small,New
989910,Online,Tier 2,880.09,USA,2,17/04/2025,1 Year,17/04/2024,4,Ongoing,Small,Renewal
990063,Direct,Tier 2,221.18,USA,1,45190,1 Year,45006,2,Renewed,Small,New
990063,Direct,Tier 2,221.18,USA,2,21/03/2024,1 Year,21/09/2023,2,Renewed,Small,Renewal
